blockage_conduit,blockage_sensor_node,total_true_fov_surcharge_down,total_est_fov_surcharge_down,total_true_fov_surcharge_thresh,total_est_fov_surcharge_thresh,POD,FAR,n_sensor
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,200
G74F180_G74F170_l1,G74F191,521.0,108.0,289.0,108.0,0.3737024221453287,0.0,200
G74F180_G74F170_l1,,,,,,,,200
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,200
G74F180_G74F170_l1,,,,,,,,200
G74F180_G74F170_l1,G74F220,521.0,207.0,289.0,207.0,0.7162629757785467,0.0,200
G74F180_G74F170_l1,G74F191,521.0,108.0,289.0,108.0,0.3737024221453287,0.0,200
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,478
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,478
G74F180_G74F170_l1,G74F210,521.0,289.0,289.0,289.0,0.9515570934256056,0.0,478
G74F180_G74F170_l1,G74F210,521.0,289.0,289.0,289.0,0.9515570934256056,0.0,478
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,478
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,478
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,478
G74F180_G74F170_l1,G74F191,521.0,108.0,289.0,108.0,0.3737024221453287,0.0,478
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,478
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,478
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,478
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,478
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,478
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,478
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,478
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,478
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,478
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,478
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,478
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,478
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,478
G74F180_G74F170_l1,G74F191,521.0,108.0,289.0,108.0,0.3737024221453287,0.0,478
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,478
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,478
G74F180_G74F170_l1,G74F191,521.0,108.0,289.0,108.0,0.3737024221453287,0.0,478
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,478
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,478
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,478
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,478
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,478
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,400
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,400
G74F180_G74F170_l1,G74F210,521.0,289.0,289.0,289.0,0.9515570934256056,0.0,400
G74F180_G74F170_l1,G74F210,521.0,289.0,289.0,289.0,0.9515570934256056,0.0,400
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,400
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,400
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,400
G74F180_G74F170_l1,G74F191,521.0,108.0,289.0,108.0,0.3737024221453287,0.0,400
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,400
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,400
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,400
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,400
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,400
G74F180_G74F170_l1,G74F210,521.0,289.0,289.0,289.0,0.9515570934256056,0.0,400
G74F180_G74F170_l1,G74F210,521.0,289.0,289.0,289.0,0.9515570934256056,0.0,400
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,400
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,400
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,400
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,400
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,400
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,400
G74F180_G74F170_l1,G74F191,521.0,108.0,289.0,108.0,0.3737024221453287,0.0,400
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,400
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,400
G74F180_G74F170_l1,G74F191,521.0,108.0,289.0,108.0,0.3737024221453287,0.0,400
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,400
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,400
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,400
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,400
G74F180_G74F170_l1,G74F191,521.0,108.0,289.0,108.0,0.3737024221453287,0.0,400
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,500
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,500
G74F180_G74F170_l1,G74F210,521.0,289.0,289.0,289.0,0.9515570934256056,0.0,500
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,500
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,500
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,500
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,500
G74F180_G74F170_l1,G74F191,521.0,108.0,289.0,108.0,0.3737024221453287,0.0,500
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,500
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,500
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,500
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,500
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,500
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,500
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,500
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,500
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,500
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,500
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,500
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,500
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,500
G74F180_G74F170_l1,G74F191,521.0,108.0,289.0,108.0,0.3737024221453287,0.0,500
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,500
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,500
G74F180_G74F170_l1,G74F191,521.0,108.0,289.0,108.0,0.3737024221453287,0.0,500
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,500
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,500
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,500
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,500
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,500
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,600
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,600
G74F180_G74F170_l1,G74F210,521.0,289.0,289.0,289.0,0.9515570934256056,0.0,600
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,600
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,600
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,600
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,600
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,600
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,600
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,600
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,600
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,600
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,600
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,600
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,600
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,600
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,600
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,600
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,600
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,600
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,600
G74F180_G74F170_l1,G74F191,521.0,108.0,289.0,108.0,0.3737024221453287,0.0,600
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,600
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,600
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,600
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,600
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,600
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,600
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,600
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,600
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,700
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,700
G74F180_G74F170_l1,G74F210,521.0,289.0,289.0,289.0,0.9515570934256056,0.0,700
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,700
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,700
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,700
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,700
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,700
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,700
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,700
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,700
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,700
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,700
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,700
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,700
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,700
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,700
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,700
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,700
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,700
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,700
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,700
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,700
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,700
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,700
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,700
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,700
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,700
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,700
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,700
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,800
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,800
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,800
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,800
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,800
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,800
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,800
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,800
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,800
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,800
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,800
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,800
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,800
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,800
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,800
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,800
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,800
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,800
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,800
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,800
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,800
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,800
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,800
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,800
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,800
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,800
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,800
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,800
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,800
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,800
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F190,521.0,1550.0,289.0,1550.0,1.0,0.2318200924758302,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G74F180_G74F170_l1,G74F180,521.0,4569.0,289.0,4569.0,1.0,0.8507776376628836,900
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,G70F220,510.0,4523.0,506.0,4523.0,1.0,0.8414762004613127,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,10
G70F220_G70F210_l1,,,,,,,,200
G70F220_G70F210_l1,,,,,,,,200
G70F220_G70F210_l1,G70F220,510.0,4523.0,506.0,4523.0,1.0,0.8414762004613127,200
G70F220_G70F210_l1,,,,,,,,200
G70F220_G70F210_l1,,,,,,,,200
G70F220_G70F210_l1,,,,,,,,200
G70F220_G70F210_l1,,,,,,,,200
G70F220_G70F210_l1,G70F220,510.0,4523.0,506.0,4523.0,1.0,0.8414762004613127,200
G70F220_G70F210_l1,,,,,,,,200
G70F220_G70F210_l1,G70F220,510.0,4523.0,506.0,4523.0,1.0,0.8414762004613127,200
G70F220_G70F210_l1,G70F220,510.0,4523.0,506.0,4523.0,1.0,0.8414762004613127,200
G70F220_G70F210_l1,,,,,,,,200
G70F220_G70F210_l1,,,,,,,,200
G70F220_G70F210_l1,G70F230,510.0,394.0,506.0,394.0,0.7786561264822134,0.0,200
G70F220_G70F210_l1,,,,,,,,200
G70F220_G70F210_l1,,,,,,,,200
G70F220_G70F210_l1,G70F220,510.0,4523.0,506.0,4523.0,1.0,0.8414762004613127,200
G70F220_G70F210_l1,,,,,,,,200
G70F220_G70F210_l1,,,,,,,,200
G70F220_G70F210_l1,,,,,,,,200
G70F220_G70F210_l1,G70F230,510.0,394.0,506.0,394.0,0.7786561264822134,0.0,200
G70F220_G70F210_l1,,,,,,,,200
G70F220_G70F210_l1,,,,,,,,200
G70F220_G70F210_l1,,,,,,,,200
G70F220_G70F210_l1,G70F230,510.0,394.0,506.0,394.0,0.7786561264822134,0.0,200
G70F220_G70F210_l1,,,,,,,,200
G70F220_G70F210_l1,G70F230,510.0,394.0,506.0,394.0,0.7786561264822134,0.0,200
G70F220_G70F210_l1,,,,,,,,200
G70F220_G70F210_l1,,,,,,,,200
G70F220_G70F210_l1,G70F220,510.0,4523.0,506.0,4523.0,1.0,0.8414762004613127,200
G70F220_G70F210_l1,G70F230,510.0,394.0,506.0,394.0,0.7786561264822134,0.0,478
G70F220_G70F210_l1,G70F230,510.0,394.0,506.0,394.0,0.7786561264822134,0.0,478
G70F220_G70F210_l1,G70F220,510.0,4523.0,506.0,4523.0,1.0,0.8414762004613127,478
G70F220_G70F210_l1,G70F220,510.0,4523.0,506.0,4523.0,1.0,0.8414762004613127,478
G70F220_G70F210_l1,G70F230,510.0,394.0,506.0,394.0,0.7786561264822134,0.0,478
G70F220_G70F210_l1,G70F230,510.0,394.0,506.0,394.0,0.7786561264822134,0.0,478
G70F220_G70F210_l1,,,,,,,,478
G70F220_G70F210_l1,G70F220,510.0,4523.0,506.0,4523.0,1.0,0.8414762004613127,478
G70F220_G70F210_l1,G70F220,510.0,4523.0,506.0,4523.0,1.0,0.8414762004613127,478
G70F220_G70F210_l1,G70F220,510.0,4523.0,506.0,4523.0,1.0,0.8414762004613127,478
G70F220_G70F210_l1,G70F220,510.0,4523.0,506.0,4523.0,1.0,0.8414762004613127,478
G70F220_G70F210_l1,,,,,,,,478
G70F220_G70F210_l1,,,,,,,,478
G70F220_G70F210_l1,G70F230,510.0,394.0,506.0,394.0,0.7786561264822134,0.0,478
G70F220_G70F210_l1,G70F220,510.0,4523.0,506.0,4523.0,1.0,0.8414762004613127,478
G70F220_G70F210_l1,G70F230,510.0,394.0,506.0,394.0,0.7786561264822134,0.0,478
G70F220_G70F210_l1,G70F220,510.0,4523.0,506.0,4523.0,1.0,0.8414762004613127,478
G70F220_G70F210_l1,G70F220,510.0,4523.0,506.0,4523.0,1.0,0.8414762004613127,478
G70F220_G70F210_l1,G70F220,510.0,4523.0,506.0,4523.0,1.0,0.8414762004613127,478
G70F220_G70F210_l1,,,,,,,,478
G70F220_G70F210_l1,G70F230,510.0,394.0,506.0,394.0,0.7786561264822134,0.0,478
G70F220_G70F210_l1,G70F220,510.0,4523.0,506.0,4523.0,1.0,0.8414762004613127,478
G70F220_G70F210_l1,G70F220,510.0,4523.0,506.0,4523.0,1.0,0.8414762004613127,478
G70F220_G70F210_l1,G70F220,510.0,4523.0,506.0,4523.0,1.0,0.8414762004613127,478
G70F220_G70F210_l1,G70F230,510.0,394.0,506.0,394.0,0.7786561264822134,0.0,478
G70F220_G70F210_l1,G70F230,510.0,394.0,506.0,394.0,0.7786561264822134,0.0,478
G70F220_G70F210_l1,G70F230,510.0,394.0,506.0,394.0,0.7786561264822134,0.0,478
G70F220_G70F210_l1,,,,,,,,478
G70F220_G70F210_l1,,,,,,,,478
